Loyalty Number,activity_ratio,booking_trend,recency_at_end_of_2017,total_flights_2017,distance_2017,redeem_ratio,points_per_flight,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,churn
545586,0.16666666666666666,5.0,0.0,5.0,8425.0,0.0,1404.1666666666667,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,48535.0,Single,Star,2658.22,Standard,2017,10,0
176115,0.6666666666666666,0.6363636363636364,0.0,27.0,43788.0,0.009454429194546575,1563.857142857143,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,49831.0,Single,Star,2659.34,Standard,2013,11,0
528697,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,49831.0,Single,Star,2659.34,Standard,2018,1,0
473564,0.25,0.0,4.0,8.0,9564.0,0.0,1062.6666666666667,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,79461.0,Married,Star,2659.5,Standard,2013,8,0
516362,0.5,-0.75,2.0,13.0,17929.0,0.05454545454545454,1280.642857142857,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,79461.0,Married,Star,2659.5,Standard,2013,5,0
763248,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,59327.0,Married,Star,5558.3,2018 Promotion,2018,4,0
294273,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,86583.0,Divorced,Star,5565.69,2018 Promotion,2018,3,0
831854,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,59709.0,Married,Star,5597.12,2018 Promotion,2018,2,0
706007,0.08333333333333333,3.0,0.0,3.0,2283.0,0.0,570.75,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,73455.0,Divorced,Star,2659.71,Standard,2017,11,0
731254,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,73455.0,Divorced,Star,2659.71,Standard,2018,9,0
889501,0.16666666666666666,5.0,0.0,5.0,8138.0,0.0,1356.3333333333333,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,73455.0,Divorced,Star,2659.71,Standard,2017,9,1
895994,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,73455.0,Divorced,Star,2659.71,Standard,2018,10,0
918341,0.5833333333333334,0.3333333333333333,0.0,19.0,32144.0,0.010701508788303001,1607.2,Canada,Ontario,Kingston,M9K 2P4,Male,College,73455.0,Divorced,Star,2659.71,Standard,2012,7,0
923761,0.6666666666666666,-0.26666666666666666,0.0,24.0,38732.0,0.023442542534789456,1549.28,Canada,Quebec,Montreal,H2T 9K8,Female,College,73455.0,Divorced,Star,2659.71,Standard,2014,9,0
925609,0.5,-0.4444444444444444,0.0,12.0,13419.0,0.0,1032.2307692307693,Canada,Quebec,Montreal,H4G 3T4,Male,College,73455.0,Divorced,Star,2659.71,Standard,2016,7,0
283654,0.75,-0.23076923076923078,0.0,21.0,27604.0,0.0,1254.7272727272727,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,47491.0,Single,Star,2659.98,Standard,2015,8,1
319304,0.25,5.0,2.0,5.0,9169.0,0.0,1528.1666666666667,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,47491.0,Single,Star,2659.98,Standard,2017,6,0
846194,0.6666666666666666,-0.35294117647058826,0.0,26.0,33818.0,0.028800378485466748,1252.5185185185185,Canada,Ontario,Kingston,M9K 2P4,Male,College,73455.0,Single,Star,2660.01,Standard,2013,3,0
265226,0.5,-0.16666666666666666,0.0,20.0,26094.0,0.021306763747844414,1242.5714285714287,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,70933.0,Married,Star,2660.93,Standard,2014,1,0
540551,0.5,-0.46153846153846156,2.0,18.0,21053.0,0.0,1108.0526315789473,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,70933.0,Married,Star,2660.93,Standard,2016,3,0
235882,0.5,3.0,0.0,13.0,18897.0,0.0,1349.7857142857142,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,57886.0,Married,Star,2661.03,Standard,2014,10,0
263762,0.5833333333333334,0.1111111111111111,0.0,17.0,15578.0,0.0,865.4444444444445,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,57886.0,Married,Star,2661.03,Standard,2016,7,0
432302,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,82144.0,Married,Star,5642.75,2018 Promotion,2018,3,0
607856,0.5833333333333334,0.2,0.0,20.0,42503.0,0.024491812535290796,2023.952380952381,Canada,Quebec,Quebec City,G1B 3L5,Female,High School or Below,69038.0,Married,Star,2661.73,Standard,2012,4,0
295302,0.0,0.0,12.0,0.0,0.0,341.0,0.0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,53270.0,Divorced,Star,2661.82,Standard,2017,8,0
837012,0.6666666666666666,-0.625,0.0,20.0,28076.0,0.064251878761976,1336.952380952381,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,53270.0,Divorced,Star,2661.82,Standard,2018,6,0
592213,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,92559.0,Married,Star,2664.24,Standard,2014,8,0
309584,0.5833333333333334,1.5,1.0,19.0,27859.0,0.02236180904522613,1392.95,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,High School or Below,48104.0,Married,Star,2665.22,Standard,2014,3,0
693926,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2Z 4K1,Male,High School or Below,48104.0,Married,Star,2665.22,Standard,2013,3,0
512191,0.3333333333333333,-0.36363636363636365,2.0,16.0,22325.0,0.04559706172175938,1313.235294117647,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,70152.0,Single,Star,2665.45,Standard,2012,10,0
720765,0.6666666666666666,-0.2,1.0,16.0,14947.0,0.0,879.2352941176471,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,70152.0,Single,Star,2665.45,Standard,2015,12,0
436569,0.5,0.0,0.0,16.0,23788.0,0.0,1399.2941176470588,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,91572.0,Divorced,Star,2665.74,Standard,2016,10,0
599145,0.25,1.6,4.0,16.0,14124.0,0.0,830.8235294117648,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,91572.0,Divorced,Star,2665.74,Standard,2015,10,0
340574,0.25,7.0,1.0,7.0,8533.0,0.0,1066.625,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,95072.0,Married,Star,2666.05,Standard,2017,7,0
877101,0.4166666666666667,6.5,0.0,15.0,25942.0,0.05276953320741626,1621.375,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,95072.0,Married,Star,2666.05,Standard,2017,2,0
865759,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,89899.0,Married,Star,2666.98,Standard,2018,1,0
551975,0.6666666666666666,0.15384615384615385,0.0,26.0,31695.0,0.0,1173.888888888889,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,100721.0,Married,Star,2667.27,Standard,2014,7,0
821216,0.5833333333333334,0.5714285714285714,2.0,16.0,21800.0,0.0,1282.3529411764705,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,100721.0,Married,Star,2667.27,Standard,2016,8,0
259342,0.3333333333333333,9.0,1.0,9.0,11146.0,0.03130887234233426,1114.6,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,54384.0,Married,Star,2668.66,Standard,2017,4,0
490774,0.75,-0.23076923076923078,1.0,21.0,34474.0,0.03553299492385787,1567.0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,54384.0,Married,Star,2668.66,Standard,2014,3,0
906852,0.75,0.07692307692307693,0.0,25.0,44005.0,0.029223287733490887,1692.5,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,70209.0,Married,Star,2668.73,Standard,2014,11,0
913233,0.3333333333333333,-0.4,2.0,6.0,11029.0,0.0843155031731641,1575.5714285714287,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,70376.0,Single,Star,2670.64,Standard,2013,6,0
573995,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Sudbury,M5V 1G5,Female,College,73455.0,Single,Star,2670.8,Standard,2017,12,0
845580,0.6666666666666666,-0.25,1.0,26.0,33087.0,0.0,1225.4444444444443,Canada,Ontario,Sudbury,M5V 1G5,Female,High School or Below,67235.0,Married,Star,2671.17,Standard,2015,1,0
262305,0.08333333333333333,5.0,0.0,5.0,4945.0,0.0,824.1666666666666,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,65219.0,Married,Star,2671.3,Standard,2017,11,0
790366,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,65219.0,Married,Star,2671.3,Standard,2013,6,0
453876,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,77606.0,Married,Star,2671.82,Standard,2018,8,0
956908,0.4166666666666667,-0.2222222222222222,3.0,14.0,17954.0,0.0,1196.9333333333334,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,77606.0,Married,Star,2671.82,Standard,2015,9,0
262099,0.5,-0.5,1.0,19.0,24452.0,0.021510653089600457,1222.6,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,70559.0,Married,Star,2672.1,Standard,2013,2,0
500759,0.6666666666666666,-0.2,1.0,16.0,26418.0,0.03338506377985541,1554.0,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,70559.0,Married,Star,2672.1,Standard,2012,6,0
644163,0.6666666666666666,-0.2,0.0,25.0,40194.0,0.0,1545.923076923077,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,52928.0,Married,Star,2673.32,Standard,2015,4,0
504078,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1W 1K4,Female,College,73455.0,Single,Star,5658.91,2018 Promotion,2018,3,0
636017,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,82242.0,Married,Star,2674.08,Standard,2018,1,0
780423,0.75,1.5,0.0,19.0,31370.0,0.01969972267380702,1568.5,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,82242.0,Married,Star,2674.08,Standard,2012,10,0
222748,0.8333333333333334,0.13333333333333333,0.0,30.0,49410.0,0.007447734310173848,1593.8709677419354,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,56384.0,Married,Star,2674.23,Standard,2014,5,0
839328,0.5833333333333334,0.8333333333333334,0.0,15.0,19692.0,0.030873914588940232,1230.75,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,56384.0,Married,Star,2674.23,Standard,2012,7,0
172987,0.6666666666666666,0.2727272727272727,0.0,23.0,31011.0,0.06700632013414162,1292.125,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,73135.0,Single,Star,2674.73,Standard,2013,6,0
188470,0.3333333333333333,-0.8666666666666667,2.0,15.0,19034.0,0.0,1189.625,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,73135.0,Single,Star,2674.73,Standard,2015,10,0
237492,0.25,11.0,1.0,11.0,15510.0,0.05853910128296048,1292.5,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,73135.0,Single,Star,2674.73,Standard,2017,7,0
346390,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,73135.0,Single,Star,2674.73,Standard,2018,1,0
375792,0.08333333333333333,2.0,0.0,2.0,2856.0,0.0,952.0,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,73135.0,Single,Star,2674.73,Standard,2017,11,0
616350,0.25,9.0,0.0,9.0,16260.0,0.0,1626.0,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,73135.0,Single,Star,2674.73,Standard,2017,8,0
652374,0.08333333333333333,7.0,5.0,7.0,14546.0,0.0,1818.25,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,73135.0,Single,Star,2674.73,Standard,2017,6,0
724435,0.5833333333333334,0.4444444444444444,0.0,20.0,20443.0,0.0,973.4761904761905,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,73135.0,Single,Star,2674.73,Standard,2016,7,0
764227,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,73135.0,Single,Star,2674.73,Standard,2015,6,0
770327,0.9166666666666666,-0.1111111111111111,1.0,32.0,50326.0,0.022751207105529834,1525.030303030303,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,73135.0,Single,Star,2674.73,Standard,2015,10,0
851562,0.6666666666666666,-0.2727272727272727,0.0,17.0,26250.0,0.03455106472134395,1458.3333333333333,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,73135.0,Single,Star,2674.73,Standard,2015,2,0
917779,0.6666666666666666,0.375,0.0,17.0,28350.0,0.0,1575.0,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,72503.0,Single,Star,2675.03,Standard,2013,6,0
585066,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,81546.0,Married,Star,2675.57,Standard,2018,12,0
694723,0.5,-0.1111111111111111,2.0,15.0,23467.0,0.048875063916822906,1466.6875,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,81546.0,Married,Star,2675.57,Standard,2015,8,0
157731,0.75,0.625,0.0,19.0,23411.0,0.019050059798393987,1170.55,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,71772.0,Married,Star,2676.87,Standard,2016,7,0
780140,0.75,1.25,0.0,24.0,40225.0,0.0,1609.0,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,71772.0,Married,Star,2676.87,Standard,2015,6,0
356558,0.5,0.5714285714285714,0.0,16.0,19099.0,0.06130890052356021,1123.4705882352941,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,73455.0,Married,Star,2676.95,Standard,2013,3,0
890673,0.16666666666666666,4.0,0.0,4.0,7308.0,0.0,1461.6,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,73455.0,Married,Star,2676.95,Standard,2017,8,0
322955,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,73277.0,Divorced,Star,2677.22,Standard,2018,6,0
873761,0.5,2.0,0.0,18.0,31260.0,0.0,1645.2631578947369,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,73277.0,Divorced,Star,2677.22,Standard,2018,6,0
591841,0.5833333333333334,0.09090909090909091,1.0,21.0,33044.0,0.013527008624602814,1502.0,Canada,Ontario,Toronto,P1J 8T7,Male,College,73455.0,Married,Star,2677.28,Standard,2014,12,0
827172,0.8333333333333334,0.6,0.0,24.0,44460.0,0.025797890285868513,1778.4,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,73455.0,Married,Star,2677.28,Standard,2013,5,0
607769,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2M 6J7,Female,College,73455.0,Married,Star,5678.05,2018 Promotion,2018,4,0
504219,0.75,1.1111111111111112,0.0,26.0,29302.0,0.0,1085.2592592592594,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,84361.0,Married,Star,2677.5,Standard,2013,3,0
130439,0.3333333333333333,2.0,0.0,10.0,11620.0,0.0,1056.3636363636363,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,84922.0,Married,Star,2678.06,Standard,2017,5,1
429308,0.6666666666666666,0.18181818181818182,0.0,22.0,31233.0,0.0,1357.9565217391305,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,84922.0,Married,Star,2678.06,Standard,2014,10,0
578013,0.4166666666666667,3.3333333333333335,1.0,14.0,20988.0,0.0,1399.2,Canada,Ontario,Ottawa,K1F 2R2,Male,College,73455.0,Single,Star,2678.46,Standard,2015,5,0
772960,0.4166666666666667,0.5,0.0,13.0,20425.0,0.04582394986781553,1458.9285714285713,Canada,Ontario,London,M5B 3E4,Male,Bachelor,93703.0,Single,Star,2679.69,Standard,2013,1,0
294172,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,48601.0,Divorced,Star,5749.88,2018 Promotion,2018,3,0
391564,0.6666666666666666,0.09090909090909091,0.0,21.0,32593.0,0.0,1481.5,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,62617.0,Married,Star,2680.9,Standard,2013,2,0
218373,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,73455.0,Married,Star,2681.33,Standard,2014,2,0
715640,0.8333333333333334,0.7,0.0,25.0,39608.0,0.0431467595748441,1523.3846153846155,Canada,Quebec,Montreal,H2T 9K8,Female,College,73455.0,Married,Star,2681.33,Standard,2012,12,0
442282,0.5833333333333334,-0.38461538461538464,0.0,19.0,26805.0,0.019510557337909424,1340.25,Canada,Ontario,Toronto,P1L 8X8,Female,Doctor,234624.0,Married,Star,2682.42,Standard,2014,8,0
902852,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Doctor,234624.0,Married,Star,2682.42,Standard,2017,12,0
306051,0.6666666666666666,-0.45454545454545453,0.0,15.0,23135.0,0.0487551867219917,1445.9375,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,78352.0,Married,Star,2682.7,Standard,2015,8,0
586191,0.5,-0.8666666666666667,5.0,15.0,18992.0,0.01932290843995156,1187.0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,78352.0,Married,Star,2682.7,Standard,2012,9,0
204848,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,73455.0,Single,Star,2682.91,Standard,2013,1,0
752729,0.5833333333333334,0.5454545454545454,0.0,26.0,28137.0,0.03831118060985145,1042.111111111111,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,College,73455.0,Single,Star,2682.91,Standard,2016,12,0
103304,0.6666666666666666,2.0,0.0,22.0,37603.0,0.025183491117966174,1634.9130434782608,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,67227.0,Married,Star,2683.47,Standard,2013,10,0
446171,0.5833333333333334,0.0,0.0,22.0,35187.0,0.01671024212799818,1529.8695652173913,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,67227.0,Married,Star,2683.47,Standard,2017,3,0
763183,0.5833333333333334,0.3333333333333333,1.0,19.0,29066.0,0.011112257886950838,1453.3,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,94029.0,Married,Star,2683.49,Standard,2013,2,1
148289,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,99922.0,Married,Star,5926.39,2018 Promotion,2018,2,0
643099,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,103707.0,Divorced,Star,2684.58,Standard,2018,8,0
711541,0.6666666666666666,-0.6842105263157895,1.0,23.0,37106.0,0.0,1546.0833333333333,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,103707.0,Divorced,Star,2684.58,Standard,2014,12,0
829003,0.75,0.25,0.0,25.0,37804.0,0.0,1454.0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Master,103999.0,Divorced,Star,2685.18,Standard,2015,8,0
901049,0.3333333333333333,13.0,0.0,13.0,20605.0,0.018780937590992915,1471.7857142857142,Canada,Ontario,Toronto,M2Z 4K1,Male,Master,103999.0,Divorced,Star,2685.18,Standard,2017,6,1
444524,0.75,-0.29411764705882354,0.0,27.0,31963.0,0.019928669753472655,1141.5357142857142,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,87029.0,Married,Star,2685.43,Standard,2015,11,0
974829,0.08333333333333333,2.0,1.0,2.0,2436.0,0.0,812.0,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,87029.0,Married,Star,2685.43,Standard,2017,10,0
499089,0.5,1.5,0.0,19.0,29081.0,0.04122825115191527,1454.05,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,65387.0,Divorced,Star,2685.74,Standard,2014,11,0
930337,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,65387.0,Divorced,Star,2685.74,Standard,2018,12,0
130086,0.5,0.7142857142857143,0.0,17.0,25725.0,0.023050610277540233,1429.1666666666667,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,74470.0,Married,Star,2685.9,Standard,2017,3,0
153193,0.6666666666666666,0.5454545454545454,0.0,26.0,47726.0,0.03176399103232971,1767.6296296296296,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,74470.0,Married,Star,2685.9,Standard,2012,7,0
340492,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Kingston,M9K 2P4,Male,Doctor,258562.0,Divorced,Star,2686.54,Standard,2015,7,0
377364,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Doctor,258562.0,Divorced,Star,2686.54,Standard,2014,10,0
571643,0.5833333333333334,0.8571428571428571,0.0,18.0,33250.0,0.02826982647138432,1750.0,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,92064.0,Married,Star,2687.31,Standard,2014,10,0
624485,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,92064.0,Married,Star,2687.31,Standard,2015,5,0
595215,0.5833333333333334,-0.5454545454545454,2.0,14.0,18499.0,0.0,1233.2666666666667,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,55914.0,Married,Star,2688.86,Standard,2016,1,0
707999,0.08333333333333333,-0.6666666666666666,11.0,2.0,3258.0,0.0,1086.0,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,97597.0,Married,Star,2688.86,Standard,2016,5,0
910373,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,55914.0,Married,Star,2688.86,Standard,2013,11,0
939204,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,97597.0,Married,Star,2688.86,Standard,2014,11,0
101540,0.3333333333333333,-0.14285714285714285,2.0,11.0,20577.0,0.0,1714.75,Canada,Ontario,London,M5B 3E4,Female,Bachelor,69020.0,Single,Star,2688.88,Standard,2017,5,0
268630,0.5,-0.25,0.0,19.0,38763.0,0.014291610772882055,1938.15,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,51337.0,Married,Star,2689.17,Standard,2016,2,0
272114,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,51337.0,Married,Star,2689.17,Standard,2018,8,0
634850,0.75,0.5,0.0,23.0,36229.0,0.022467568313552306,1509.5416666666667,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,95798.0,Divorced,Star,2690.07,Standard,2015,12,0
214504,0.5833333333333334,1.4285714285714286,0.0,22.0,43128.0,0.0,1875.1304347826087,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,75856.0,Married,Star,2690.48,Standard,2013,12,0
489391,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,78616.0,Married,Star,5935.82,2018 Promotion,2018,3,0
471015,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,75107.0,Married,Star,6323.92,2018 Promotion,2018,3,0
370093,0.25,-0.6666666666666666,5.0,6.0,7362.0,0.0,1051.7142857142858,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,91989.0,Divorced,Star,2691.22,Standard,2014,2,0
968943,0.5,0.0,0.0,10.0,16502.0,0.10137550748348785,1500.1818181818182,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,91989.0,Divorced,Star,2691.22,Standard,2014,12,0
184090,0.08333333333333333,1.0,2.0,1.0,1080.0,0.0,540.0,Canada,British Columbia,Kelowna,V09 2E9,Male,Master,108324.0,Married,Star,2691.38,Standard,2017,8,0
867056,0.75,1.125,1.0,23.0,34993.0,0.01943190261187632,1458.0416666666667,Canada,Ontario,Toronto,M8Y 4K8,Male,Master,108324.0,Married,Star,2691.38,Standard,2015,7,0
316666,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,88552.0,Married,Star,2691.57,Standard,2018,5,0
346678,0.75,-0.5,0.0,25.0,34196.0,0.0,1315.2307692307693,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,88552.0,Married,Star,2691.57,Standard,2012,6,0
118729,0.16666666666666666,2.0,0.0,2.0,3339.0,0.0,1113.0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,56130.0,Married,Star,2691.6,Standard,2017,9,1
316633,0.08333333333333333,3.0,2.0,3.0,3228.0,0.0,807.0,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,56130.0,Married,Star,2691.6,Standard,2017,9,0
605926,0.5833333333333334,0.0,1.0,20.0,33264.0,0.02362843829851195,1584.0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,57022.0,Married,Star,2691.7,Standard,2013,12,0
934212,0.4166666666666667,-0.8,0.0,10.0,15271.0,0.08643268727082241,1388.2727272727273,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,57022.0,Married,Star,2691.7,Standard,2012,10,0
234454,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,99662.0,Single,Star,2692.06,Standard,2018,8,0
624621,0.4166666666666667,0.16666666666666666,0.0,11.0,19711.0,0.07046469155844155,1642.5833333333333,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,99662.0,Single,Star,2692.06,Standard,2012,5,0
298327,0.6666666666666666,0.4166666666666667,0.0,27.0,33832.0,0.0,1208.2857142857142,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,78507.0,Single,Star,2693.53,Standard,2016,2,0
405442,0.5833333333333334,-0.4166666666666667,4.0,17.0,20695.0,0.03077889447236181,1149.7222222222222,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,78507.0,Single,Star,2693.53,Standard,2012,5,0
